uid,hotspot_0,hotspot_1,hotspot_2
63356,26,-1,-1
63361,26,-1,-1
63367,26,-1,-1
63372,26,-1,-1
63375,26,15,-1
63376,26,-1,-1
63389,26,-1,-1
63403,26,-1,-1
63405,26,-1,-1
63418,26,-1,-1
63426,26,-1,-1
63440,26,23,-1
63451,26,-1,-1
63461,26,-1,-1
63468,26,-1,-1
63472,26,-1,-1
63476,26,-1,-1
63480,26,-1,-1
63496,26,-1,-1
63516,26,-1,-1
63531,26,-1,-1
63538,26,-1,-1
63546,26,-1,-1
63562,26,-1,-1
63584,26,-1,-1
63603,26,-1,-1
63611,26,-1,-1
63613,26,-1,-1
63663,26,-1,-1
63682,26,-1,-1
63683,26,-1,-1
63688,26,-1,-1
63696,26,-1,-1
63710,26,-1,-1
63726,26,-1,-1
63789,26,-1,-1
63795,26,-1,-1
63796,26,-1,-1
63799,26,-1,-1
63842,26,-1,-1
63844,26,-1,-1
63850,26,-1,-1
63862,26,13,-1
63863,26,-1,-1
63865,26,-1,-1
63869,26,-1,-1
63878,26,-1,-1
63884,26,-1,-1
63891,26,-1,-1
63915,26,-1,-1
63919,26,-1,-1
63931,26,-1,-1
63938,26,-1,-1
63951,26,-1,-1
63956,26,23,-1
63973,26,-1,-1
63998,26,-1,-1
64009,26,-1,-1
64029,26,-1,-1
64036,26,-1,-1
64038,26,10,13
64050,26,-1,-1
64070,26,-1,-1
64072,26,-1,-1
64077,26,-1,-1
64082,26,-1,-1
64091,26,-1,-1
64095,26,-1,-1
64097,26,-1,-1
64111,26,-1,-1
64145,26,-1,-1
64152,26,-1,-1
64153,26,-1,-1
64157,26,-1,-1
64168,26,-1,-1
64173,26,-1,-1
64174,26,23,11
64178,26,10,23
64182,26,-1,-1
64185,26,-1,-1
64216,26,-1,-1
64227,26,-1,-1
64240,12,26,6
64266,26,-1,-1
64292,26,-1,-1
64301,26,-1,-1
64302,26,13,-1
64304,26,-1,-1
64317,26,-1,-1
64318,26,-1,-1
64353,26,-1,-1
64356,26,-1,-1
64370,26,-1,-1
64375,26,-1,-1
64380,26,-1,-1
64383,26,-1,-1
64386,26,-1,-1
64396,26,13,-1
64413,26,-1,-1
64419,26,-1,-1
64431,26,-1,-1
64453,26,-1,-1
64461,26,-1,-1
64477,26,-1,-1
64492,26,-1,-1
64494,26,-1,-1
64507,26,-1,-1
64516,26,-1,-1
64523,26,-1,-1
64562,26,-1,-1
64566,26,-1,-1
64579,26,-1,-1
64600,26,-1,-1
64602,26,-1,-1
64610,26,-1,-1
64625,26,-1,-1
64628,26,-1,-1
64647,26,-1,-1
64649,26,-1,-1
64661,26,-1,-1
64667,26,-1,-1
64684,26,-1,-1
64689,26,13,-1
64692,26,16,-1
64703,26,23,-1
64731,26,-1,-1
64734,26,-1,-1
64739,26,-1,-1
64751,26,16,-1
64778,26,14,-1
64786,26,-1,-1
64789,26,-1,-1
64826,26,-1,-1
64832,26,15,-1
64833,26,-1,-1
64834,26,-1,-1
64849,26,-1,-1
64857,26,-1,-1
64858,26,-1,-1
64863,26,-1,-1
64864,26,-1,-1
64866,26,-1,-1
64877,26,-1,-1
64884,26,-1,-1
64902,26,-1,-1
64907,26,-1,-1
64914,26,-1,-1
64953,26,-1,-1
64963,26,-1,-1
64969,26,-1,-1
64975,26,-1,-1
64985,26,-1,-1
64995,26,-1,-1
65014,26,-1,-1
65039,26,-1,-1
65056,26,-1,-1
65070,26,-1,-1
65074,26,-1,-1
65109,26,-1,-1
65110,26,-1,-1
65116,26,-1,-1
65119,26,-1,-1
65124,26,-1,-1
65125,26,-1,-1
65145,26,-1,-1
65155,26,-1,-1
65169,26,-1,-1
65171,26,-1,-1
65174,26,-1,-1
65190,26,-1,-1
65200,26,-1,-1
65244,26,-1,-1
65247,26,-1,-1
65269,26,-1,-1
65279,26,-1,-1
65282,26,-1,-1
65291,26,-1,-1
65294,26,-1,-1
65301,26,-1,-1
65306,26,-1,-1
65313,26,-1,-1
65325,26,-1,-1
65334,26,-1,-1
65347,26,10,23
65352,26,-1,-1
65358,26,-1,-1
65363,26,-1,-1
65364,26,-1,-1
65381,26,-1,-1
65416,26,-1,-1
65418,26,-1,-1
65449,26,-1,-1
65455,26,-1,-1
65461,26,-1,-1
65472,26,-1,-1
65478,26,-1,-1
65495,26,-1,-1
65499,26,-1,-1
65521,26,13,-1
65528,26,-1,-1
65552,26,-1,-1
65560,26,-1,-1
65598,26,-1,-1
65611,26,-1,-1
65613,26,-1,-1
65622,26,-1,-1
65625,26,-1,-1
65642,26,-1,-1
65667,26,13,-1
65670,26,-1,-1
65685,26,-1,-1
65693,26,-1,-1
65694,26,-1,-1
65705,26,-1,-1
65732,26,-1,-1
65734,26,-1,-1
65736,26,-1,-1
65748,26,-1,-1
65753,26,-1,-1
65754,26,-1,-1
65759,26,-1,-1
65773,26,-1,-1
65779,26,-1,-1
65793,26,-1,-1
65800,26,-1,-1
65805,26,-1,-1
65810,26,-1,-1
65825,26,-1,-1
65838,26,-1,-1
65851,26,-1,-1
65863,26,-1,-1
65878,26,-1,-1
65880,26,-1,-1
65892,26,-1,-1
65920,26,-1,-1
65940,26,-1,-1
65942,26,-1,-1
65955,26,-1,-1
65958,26,-1,-1
65969,26,-1,-1
65973,26,-1,-1
65988,26,-1,-1
65990,26,-1,-1
65991,26,-1,-1
66005,26,-1,-1
66016,26,-1,-1
66021,26,-1,-1
66025,26,-1,-1
66030,26,-1,-1
66038,26,-1,-1
66040,26,-1,-1
66043,26,-1,-1
66049,26,-1,-1
66065,26,-1,-1
66080,26,-1,-1
66082,26,23,-1
66083,26,-1,-1
66089,26,-1,-1
66114,26,-1,-1
66115,26,-1,-1
66128,26,-1,-1
66144,26,-1,-1
66152,26,-1,-1
66158,26,-1,-1
66160,26,-1,-1
66173,26,-1,-1
66179,26,-1,-1
66181,26,-1,-1
66201,26,-1,-1
66204,26,20,-1
66209,26,-1,-1
66213,26,8,-1
66222,26,-1,-1
66225,26,-1,-1
66232,26,-1,-1
66241,26,-1,-1
66251,26,-1,-1
66262,26,-1,-1
66276,26,-1,-1
66278,26,-1,-1
66284,26,-1,-1
66301,26,-1,-1
66311,26,-1,-1
66319,26,-1,-1
66323,26,-1,-1
66324,26,-1,-1
66328,26,-1,-1
66330,26,-1,-1
66332,26,-1,-1
66338,26,-1,-1
66339,26,-1,-1
66344,26,-1,-1
66392,26,-1,-1
66413,26,-1,-1
66419,26,-1,-1
66430,26,13,-1
66435,26,-1,-1
66447,26,-1,-1
66459,26,-1,-1
66483,26,-1,-1
66495,26,-1,-1
66499,26,-1,-1
66501,26,-1,-1
66507,26,-1,-1
66521,26,-1,-1
66538,26,-1,-1
66562,26,-1,-1
66566,26,15,10
66604,26,-1,-1
66618,26,-1,-1
66622,26,-1,-1
66629,26,-1,-1
66632,26,-1,-1
66645,26,-1,-1
66654,26,-1,-1
66670,26,-1,-1
66674,26,-1,-1
66676,26,-1,-1
66679,26,-1,-1
66680,26,-1,-1
66689,26,-1,-1
66691,26,-1,-1
66698,26,-1,-1
66699,26,-1,-1
66722,26,23,-1
66728,26,-1,-1
66747,26,-1,-1
66759,26,-1,-1
66763,26,-1,-1
66772,26,-1,-1
66773,26,-1,-1
66783,26,-1,-1
66784,26,-1,-1
66791,26,-1,-1
66792,26,-1,-1
66799,26,-1,-1
66807,26,-1,-1
66810,26,-1,-1
66835,26,-1,-1
66842,26,-1,-1
66844,26,-1,-1
66850,26,-1,-1
66852,26,-1,-1
66859,26,-1,-1
66887,26,-1,-1
66891,26,-1,-1
66923,26,11,10
66928,26,-1,-1
66969,26,-1,-1
66972,26,-1,-1
66997,26,-1,-1
67014,26,-1,-1
67031,26,-1,-1
67032,26,-1,-1
67036,26,-1,-1
67056,26,-1,-1
67068,26,-1,-1
67069,26,-1,-1
67073,26,-1,-1
67079,26,-1,-1
67085,26,-1,-1
67101,26,-1,-1
67117,26,-1,-1
67119,26,-1,-1
67137,26,-1,-1
67163,26,-1,-1
67237,26,-1,-1
67238,26,-1,-1
67294,26,-1,-1
67303,26,-1,-1
67347,26,-1,-1
67359,26,-1,-1
67370,26,-1,-1
67386,26,2,-1
67400,26,-1,-1
67402,26,-1,-1
67406,26,-1,-1
67432,26,16,-1
67445,26,-1,-1
67457,26,-1,-1
67484,26,-1,-1
67510,26,-1,-1
67519,26,-1,-1
67524,26,-1,-1
67525,26,-1,-1
67529,26,-1,-1
67531,26,-1,-1
67535,26,10,11
67551,26,-1,-1
67557,26,-1,-1
67571,26,-1,-1
67572,26,-1,-1
67594,26,23,13
67596,26,-1,-1
67598,26,-1,-1
67614,26,-1,-1
67630,26,25,-1
67651,26,-1,-1
67661,26,-1,-1
67668,26,-1,-1
67677,26,-1,-1
67683,26,-1,-1
67696,26,-1,-1
67697,26,-1,-1
67700,26,-1,-1
67702,26,-1,-1
67724,26,-1,-1
67727,26,-1,-1
67737,26,-1,-1
67740,26,23,-1
67741,26,-1,-1
67759,26,-1,-1
67782,26,-1,-1
67799,26,-1,-1
67812,26,-1,-1
67877,26,-1,-1
67878,26,-1,-1
67879,26,-1,-1
67884,26,-1,-1
67893,26,-1,-1
67908,26,-1,-1
67923,26,-1,-1
67951,26,-1,-1
67969,26,-1,-1
67972,26,-1,-1
68001,26,-1,-1
68011,26,-1,-1
68019,26,-1,-1
68024,26,-1,-1
68036,26,-1,-1
68041,26,-1,-1
68044,26,-1,-1
68066,26,-1,-1
68067,26,-1,-1
68069,26,-1,-1
68075,26,-1,-1
68087,26,-1,-1
68099,26,-1,-1
68101,26,-1,-1
68124,26,-1,-1
68138,26,-1,-1
68152,26,16,-1
68183,26,-1,-1
68190,26,-1,-1
68191,26,16,-1
68193,26,17,-1
68195,26,-1,-1
68207,26,-1,-1
68221,26,-1,-1
68240,26,23,10
68256,26,-1,-1
68263,26,13,-1
68264,26,-1,-1
68299,26,13,7
68336,26,-1,-1
68340,26,-1,-1
68341,26,-1,-1
68343,26,2,25
68352,26,-1,-1
68354,26,-1,-1
68356,26,-1,-1
68365,26,-1,-1
68373,26,-1,-1
68391,26,-1,-1
68398,26,-1,-1
68403,26,-1,-1
68416,26,-1,-1
68432,26,-1,-1
68438,26,-1,-1
68442,26,-1,-1
68457,26,-1,-1
68461,26,-1,-1
68465,26,-1,-1
68469,26,-1,-1
68480,26,-1,-1
68481,26,-1,-1
68482,26,-1,-1
68490,26,-1,-1
68496,26,-1,-1
68524,26,-1,-1
68534,26,-1,-1
68541,26,-1,-1
68580,26,-1,-1
68597,26,-1,-1
68606,26,-1,-1
68612,26,-1,-1
68622,26,-1,-1
68637,26,-1,-1
68652,26,-1,-1
68656,26,-1,-1
68672,26,-1,-1
68681,26,-1,-1
68699,26,-1,-1
68717,26,5,17
68731,26,-1,-1
68737,26,-1,-1
68739,26,-1,-1
68742,26,-1,-1
68755,26,-1,-1
68788,26,-1,-1
68790,26,-1,-1
68791,26,-1,-1
68808,26,-1,-1
68811,26,-1,-1
68822,26,-1,-1
68853,26,-1,-1
68854,26,-1,-1
68855,26,-1,-1
68876,26,21,16
68882,26,-1,-1
68889,26,-1,-1
68917,26,-1,-1
68942,26,-1,-1
68947,26,-1,-1
68958,26,-1,-1
68963,26,-1,-1
68980,26,-1,-1
68987,26,-1,-1
68997,26,16,21
68998,26,-1,-1
69000,26,-1,-1
69017,26,10,-1
69034,26,-1,-1
69046,26,-1,-1
69049,26,-1,-1
69060,26,-1,-1
69068,26,-1,-1
69069,26,-1,-1
69070,26,-1,-1
69080,26,-1,-1
69090,26,-1,-1
69104,26,-1,-1
69121,26,-1,-1
69122,26,-1,-1
69127,26,-1,-1
69133,26,-1,-1
69144,26,-1,-1
69149,26,-1,-1
69151,26,-1,-1
69156,26,-1,-1
69170,26,-1,-1
69175,26,-1,-1
69194,26,10,23
69208,26,-1,-1
69219,26,-1,-1
69230,26,-1,-1
69236,26,-1,-1
69259,26,-1,-1
69326,26,-1,-1
69343,26,-1,-1
69351,26,-1,-1
69377,26,-1,-1
69408,26,-1,-1
69409,26,-1,-1
69421,26,-1,-1
69427,26,-1,-1
69446,26,-1,-1
69464,26,-1,-1
69468,26,-1,-1
69481,26,-1,-1
69491,26,-1,-1
69492,26,-1,-1
69494,26,-1,-1
69501,26,-1,-1
69502,26,-1,-1
69504,26,-1,-1
69511,26,-1,-1
69518,26,-1,-1
69540,26,-1,-1
69555,26,-1,-1
69573,26,-1,-1
69581,26,-1,-1
69590,26,-1,-1
69594,26,-1,-1
69597,26,10,-1
69608,26,-1,-1
69616,26,-1,-1
69638,26,-1,-1
69643,26,-1,-1
69669,26,-1,-1
69676,26,13,-1
69678,26,-1,-1
69680,26,16,-1
69682,26,15,-1
69702,26,-1,-1
69730,26,-1,-1
69731,26,-1,-1
69735,26,13,-1
69746,26,-1,-1
69747,26,-1,-1
69755,26,-1,-1
69782,26,-1,-1
69790,26,-1,-1
69806,26,-1,-1
69813,26,-1,-1
69817,26,14,-1
69828,26,-1,-1
69832,26,-1,-1
69833,26,-1,-1
69851,26,-1,-1
69853,26,-1,-1
69859,26,-1,-1
69882,26,-1,-1
69899,26,1,-1
69917,26,-1,-1
69926,26,-1,-1
69941,26,-1,-1
69944,26,-1,-1
69947,26,-1,-1
69954,26,-1,-1
69960,26,-1,-1
69966,26,-1,-1
69978,26,23,-1
69980,26,-1,-1
69983,26,-1,-1
70004,26,-1,-1
70015,26,-1,-1
70021,26,-1,-1
70022,26,-1,-1
70030,26,-1,-1
70041,26,-1,-1
70043,26,-1,-1
70046,26,-1,-1
70054,26,16,-1
70063,26,-1,-1
70070,26,-1,-1
70073,26,-1,-1
70076,26,-1,-1
70078,26,-1,-1
70082,26,-1,-1
70088,26,-1,-1
70098,26,-1,-1
70107,26,-1,-1
70121,26,-1,-1
70122,26,-1,-1
70164,26,-1,-1
70176,26,-1,-1
70177,26,-1,-1
70200,26,-1,-1
70203,26,-1,-1
70204,26,-1,-1
70207,26,-1,-1
70208,26,-1,-1
70222,26,-1,-1
70226,26,23,-1
70242,26,-1,-1
70246,26,-1,-1
70270,26,-1,-1
70281,26,16,-1
70315,26,-1,-1
70319,26,-1,-1
70342,26,-1,-1
70354,26,-1,-1
70357,26,-1,-1
70377,26,-1,-1
70384,26,-1,-1
70387,26,-1,-1
70395,26,-1,-1
70416,26,-1,-1
70420,26,-1,-1
70433,26,-1,-1
70438,26,-1,-1
70439,26,-1,-1
70465,26,-1,-1
70467,26,-1,-1
70493,26,-1,-1
70494,26,4,-1
70500,26,-1,-1
70503,26,-1,-1
70504,26,-1,-1
70506,26,-1,-1
70509,26,-1,-1
70518,26,13,-1
70520,26,-1,-1
70523,26,-1,-1
70525,26,-1,-1
70548,26,-1,-1
70554,26,-1,-1
70560,26,-1,-1
70564,26,-1,-1
70566,26,-1,-1
70570,26,16,-1
70585,26,-1,-1
70588,26,-1,-1
70621,26,-1,-1
70624,26,-1,-1
70633,26,-1,-1
70643,26,-1,-1
70648,26,-1,-1
70664,26,-1,-1
70673,26,-1,-1
70677,26,13,-1
70697,26,-1,-1
70705,26,-1,-1
70706,26,-1,-1
70738,26,-1,-1
70741,26,-1,-1
70751,26,-1,-1
70753,26,-1,-1
70754,26,-1,-1
70773,26,-1,-1
70787,26,-1,-1
70790,26,-1,-1
70799,26,-1,-1
70808,26,-1,-1
70827,26,-1,-1
70842,26,-1,-1
70846,26,-1,-1
70887,26,-1,-1
70919,26,-1,-1
70925,26,-1,-1
70940,26,-1,-1
70962,26,-1,-1
70977,26,-1,-1
70978,26,-1,-1
70979,26,-1,-1
70981,26,-1,-1
70986,26,-1,-1
71012,26,-1,-1
71015,26,-1,-1
71025,26,-1,-1
71026,26,-1,-1
71029,26,-1,-1
71057,26,-1,-1
71060,26,-1,-1
71070,26,-1,-1
71072,26,-1,-1
71083,26,-1,-1
71090,26,-1,-1
71094,26,16,20
71102,26,-1,-1
71120,26,-1,-1
71132,26,-1,-1
71134,26,-1,-1
71138,26,-1,-1
71150,26,13,-1
71153,26,-1,-1
71157,26,16,22
71171,26,-1,-1
71193,26,-1,-1
71199,26,-1,-1
71218,26,-1,-1
71221,26,-1,-1
71224,26,-1,-1
71233,26,-1,-1
71235,26,-1,-1
71236,26,-1,-1
71246,26,-1,-1
71253,26,-1,-1
71276,26,10,-1
71308,26,-1,-1
71329,26,-1,-1
71345,26,16,-1
71352,26,-1,-1
71360,26,-1,-1
71361,26,-1,-1
71365,26,-1,-1
71400,26,-1,-1
71406,26,-1,-1
71422,26,-1,-1
71428,26,-1,-1
71438,26,-1,-1
71443,26,-1,-1
71459,26,-1,-1
71474,26,-1,-1
71475,26,-1,-1
71490,26,-1,-1
71506,26,-1,-1
71508,26,-1,-1
71515,26,-1,-1
71529,26,-1,-1
71532,26,-1,-1
71537,26,-1,-1
71550,26,-1,-1
71572,26,-1,-1
71579,26,-1,-1
71587,26,-1,-1
71592,26,-1,-1
71597,26,-1,-1
71598,26,-1,-1
71615,26,-1,-1
71623,26,-1,-1
71632,26,23,-1
71635,26,-1,-1
71660,26,-1,-1
71662,26,-1,-1
71671,26,-1,-1
71683,26,-1,-1
71686,26,-1,-1
71688,26,13,-1
71689,26,-1,-1
71709,26,-1,-1
71737,26,-1,-1
71745,26,-1,-1
71748,26,-1,-1
71777,26,-1,-1
71783,26,-1,-1
71800,26,-1,-1
71815,26,-1,-1
71819,26,-1,-1
71849,26,-1,-1
71853,26,-1,-1
71881,26,-1,-1
71922,26,-1,-1
71924,26,-1,-1
71935,26,-1,-1
71938,26,-1,-1
71952,26,-1,-1
71955,26,-1,-1
71959,26,23,-1
71961,26,-1,-1
71973,26,-1,-1
71979,26,11,-1
71982,26,-1,-1
71983,26,-1,-1
71991,26,-1,-1
71996,26,-1,-1
71999,26,6,13
72003,26,-1,-1
72017,26,-1,-1
72027,26,-1,-1
72039,26,-1,-1
72051,26,-1,-1
72054,26,-1,-1
72056,26,4,-1
72077,26,-1,-1
72081,26,-1,-1
72093,26,-1,-1
72095,26,-1,-1
72110,26,-1,-1
72115,26,-1,-1
72146,26,-1,-1
72147,26,-1,-1
72168,26,-1,-1
72202,26,-1,-1
72210,26,-1,-1
72256,26,-1,-1
72259,26,-1,-1
72270,26,-1,-1
72277,26,-1,-1
72278,26,20,-1
72284,26,-1,-1
72285,26,-1,-1
72293,26,-1,-1
72295,26,17,18
72317,26,-1,-1
72323,26,-1,-1
72331,26,-1,-1
72338,26,-1,-1
72342,26,-1,-1
72349,26,-1,-1
72350,26,23,-1
72368,26,-1,-1
72372,26,-1,-1
72378,26,-1,-1
72385,26,-1,-1
72413,26,-1,-1
72414,26,-1,-1
72415,26,-1,-1
72419,26,-1,-1
72428,26,-1,-1
72437,26,-1,-1
72439,26,-1,-1
72448,26,-1,-1
72464,26,-1,-1
72469,26,-1,-1
72472,26,-1,-1
72479,26,-1,-1
72497,26,-1,-1
72498,26,-1,-1
72515,26,-1,-1
72528,26,-1,-1
72537,26,-1,-1
72553,26,-1,-1
72568,26,-1,-1
72575,26,13,6
72587,26,-1,-1
72588,26,-1,-1
72599,26,-1,-1
72605,26,-1,-1
72607,26,-1,-1
72652,26,-1,-1
72675,26,-1,-1
72680,26,-1,-1
72691,26,-1,-1
72704,26,-1,-1
72709,26,10,-1
72725,26,-1,-1
72726,26,-1,-1
72727,26,-1,-1
72740,26,21,20
72777,26,-1,-1
72786,26,-1,-1
72788,26,-1,-1
72797,26,-1,-1
72798,26,-1,-1
72799,26,-1,-1
72806,26,-1,-1
72811,26,-1,-1
72814,26,-1,-1
72822,26,-1,-1
72824,26,5,-1
72829,26,-1,-1
72831,26,-1,-1
72834,26,-1,-1
72844,26,-1,-1
72851,26,-1,-1
72854,26,-1,-1
72866,26,16,23
72873,26,16,21
72878,26,-1,-1
72881,26,-1,-1
72895,26,-1,-1
72901,26,13,-1
72916,26,-1,-1
72922,26,-1,-1
72924,26,-1,-1
72926,26,13,-1
72933,26,-1,-1
72937,26,-1,-1
72943,26,-1,-1
72963,26,-1,-1
72967,26,-1,-1
72969,26,-1,-1
72970,26,-1,-1
72981,26,13,-1
72983,26,10,-1
72995,26,-1,-1
72997,26,-1,-1
73003,26,-1,-1
73021,26,-1,-1
73039,26,-1,-1
73053,26,25,-1
73061,26,-1,-1
73065,26,-1,-1
73084,26,-1,-1
73104,26,-1,-1
73116,26,-1,-1
73154,26,-1,-1
73156,26,13,-1
73165,26,-1,-1
73176,26,7,13
73188,26,-1,-1
73191,26,-1,-1
73192,26,-1,-1
73197,26,22,-1
73204,26,-1,-1
73219,26,-1,-1
73229,26,13,23
73230,26,-1,-1
73235,26,-1,-1
73241,26,-1,-1
73249,26,-1,-1
73250,26,-1,-1
73256,26,-1,-1
73259,26,-1,-1
73260,26,-1,-1
73262,26,-1,-1
73268,26,-1,-1
73269,26,-1,-1
73275,26,-1,-1
73278,26,-1,-1
73279,26,-1,-1
73289,26,-1,-1
73300,26,-1,-1
73313,26,-1,-1
73322,26,-1,-1
73327,26,-1,-1
73331,26,-1,-1
73344,26,-1,-1
73355,26,13,-1
73374,26,-1,-1
73378,26,-1,-1
73384,26,-1,-1
73391,26,-1,-1
73395,26,-1,-1
73399,26,-1,-1
73401,26,-1,-1
73408,26,-1,-1
73430,26,-1,-1
73431,26,-1,-1
73454,26,-1,-1
73459,26,-1,-1
73464,26,-1,-1
73467,26,-1,-1
73478,26,-1,-1
73485,26,-1,-1
73489,26,-1,-1
73500,26,-1,-1
73503,26,-1,-1
73511,26,-1,-1
73512,26,-1,-1
73520,26,-1,-1
73521,26,-1,-1
73529,26,-1,-1
73531,26,-1,-1
73534,26,-1,-1
73542,26,-1,-1
73548,26,-1,-1
73557,26,-1,-1
73566,26,-1,-1
73579,26,-1,-1
73585,26,-1,-1
73587,26,-1,-1
73594,26,-1,-1
73627,26,-1,-1
73629,26,-1,-1
73640,26,-1,-1
73648,26,0,13
73673,26,-1,-1
73676,26,-1,-1
73699,26,-1,-1
73703,26,8,16
73705,26,22,19
73710,26,-1,-1
73722,26,-1,-1
73723,26,-1,-1
73735,26,-1,-1
73737,26,-1,-1
73745,26,-1,-1
73762,26,-1,-1
73797,26,-1,-1
73805,26,22,-1
73825,26,14,-1
73843,26,-1,-1
73848,26,-1,-1
73852,26,-1,-1
73865,26,10,-1
73878,26,-1,-1
73892,26,-1,-1
73903,26,-1,-1
73908,13,26,-1
73914,26,-1,-1
73919,26,-1,-1
73926,26,-1,-1
73927,26,-1,-1
73929,26,-1,-1
73931,26,-1,-1
73941,26,-1,-1
73946,26,-1,-1
73948,26,-1,-1
73956,26,-1,-1
73976,26,-1,-1
73977,26,-1,-1
73979,26,-1,-1
73984,26,-1,-1
74002,26,-1,-1
74004,26,-1,-1
74057,26,23,-1
74058,26,-1,-1
74073,26,-1,-1
74085,26,-1,-1
74091,26,-1,-1
74095,26,-1,-1
74109,26,-1,-1
74115,26,-1,-1
74116,26,-1,-1
74144,26,-1,-1
74145,26,-1,-1
74157,26,-1,-1
74160,26,-1,-1
74170,26,-1,-1
74177,26,-1,-1
74182,26,-1,-1
74191,26,-1,-1
74194,26,-1,-1
74200,26,-1,-1
74202,26,-1,-1
74218,26,-1,-1
74220,26,-1,-1
74223,26,-1,-1
74225,26,-1,-1
74228,26,-1,-1
74250,26,-1,-1
74257,26,-1,-1
74270,26,-1,-1
74272,26,-1,-1
74275,26,-1,-1
74294,26,13,-1
74300,26,-1,-1
74306,26,11,23
74329,26,-1,-1
74335,26,-1,-1
74344,26,-1,-1
74356,26,-1,-1
74376,26,10,-1
74382,26,-1,-1
74397,26,-1,-1
74400,26,-1,-1
74430,26,-1,-1
74446,26,-1,-1
74448,26,-1,-1
74477,26,-1,-1
74506,26,-1,-1
74509,26,-1,-1
74511,26,-1,-1
74536,26,-1,-1
74556,26,-1,-1
74569,26,-1,-1
74573,26,-1,-1
74582,26,-1,-1
74589,26,-1,-1
74592,26,-1,-1
74599,26,14,-1
74600,26,16,-1
74615,26,-1,-1
74619,26,-1,-1
74622,26,-1,-1
74645,26,-1,-1
74661,26,-1,-1
74662,26,-1,-1
74663,26,-1,-1
74695,26,-1,-1
74697,26,-1,-1
74704,26,-1,-1
74706,26,-1,-1
74713,26,-1,-1
74728,26,-1,-1
74744,26,-1,-1
74749,26,-1,-1
74787,26,16,13
74793,26,-1,-1
74805,26,-1,-1
74807,26,-1,-1
74808,26,-1,-1
74825,26,-1,-1
74841,26,-1,-1
74860,26,-1,-1
74889,26,23,8
74901,26,23,-1
74939,26,-1,-1
74948,26,-1,-1
74964,26,17,-1
74976,26,-1,-1
74977,26,-1,-1
74982,26,-1,-1
74985,26,-1,-1
74986,26,-1,-1
74999,26,-1,-1
75005,26,-1,-1
75007,26,-1,-1
75011,26,-1,-1
75024,26,-1,-1
75036,26,-1,-1
75050,26,-1,-1
75052,26,-1,-1
75058,26,-1,-1
75062,26,-1,-1
75078,26,-1,-1
75087,26,-1,-1
75095,26,-1,-1
75096,26,-1,-1
75128,26,-1,-1
75142,26,-1,-1
75146,26,-1,-1
75165,26,-1,-1
75177,26,-1,-1
75215,26,14,-1
75227,26,-1,-1
75237,26,-1,-1
75250,26,-1,-1
75254,26,-1,-1
75276,26,-1,-1
75279,26,-1,-1
75285,26,-1,-1
75291,26,-1,-1
75297,26,23,-1
75301,26,-1,-1
75304,26,-1,-1
75311,26,-1,-1
75321,26,-1,-1
75324,26,-1,-1
75345,26,23,-1
75356,26,-1,-1
75415,26,-1,-1
75421,26,-1,-1
75425,26,-1,-1
75427,26,-1,-1
75428,26,13,-1
75458,26,-1,-1
75462,26,-1,-1
75464,26,-1,-1
75468,26,-1,-1
75469,26,-1,-1
75474,26,-1,-1
75489,26,-1,-1
75518,26,-1,-1
75519,26,-1,-1
75520,26,-1,-1
75522,26,-1,-1
75527,26,-1,-1
75539,26,-1,-1
75562,26,-1,-1
75566,26,-1,-1
75572,26,6,5
75577,26,-1,-1
75609,26,-1,-1
75621,26,-1,-1
75632,26,20,17
75639,26,-1,-1
75645,26,-1,-1
75664,26,-1,-1
75666,26,-1,-1
75675,26,-1,-1
75687,26,-1,-1
75688,26,-1,-1
75708,26,-1,-1
75716,26,13,-1
75721,26,-1,-1
75727,26,-1,-1
75735,26,15,-1
75758,26,-1,-1
75765,26,-1,-1
75766,26,-1,-1
75769,26,-1,-1
75777,26,-1,-1
75783,26,-1,-1
75787,26,-1,-1
75791,26,-1,-1
75804,26,-1,-1
75817,26,-1,-1
75840,26,-1,-1
75844,26,-1,-1
75847,26,-1,-1
75858,26,-1,-1
75866,26,-1,-1
75911,26,-1,-1
75916,26,-1,-1
75918,26,20,-1
75928,26,16,-1
75933,26,-1,-1
75951,26,-1,-1
75956,26,-1,-1
75967,26,-1,-1
75976,26,-1,-1
75981,26,-1,-1
75991,26,-1,-1
76018,26,-1,-1
76028,26,-1,-1
76034,26,-1,-1
76041,26,-1,-1
76048,26,-1,-1
76059,26,-1,-1
76070,26,-1,-1
76078,26,-1,-1
76084,26,0,13
76090,26,-1,-1
76103,26,-1,-1
76104,26,-1,-1
76119,26,-1,-1
76125,26,-1,-1
76141,26,-1,-1
76144,26,-1,-1
76154,26,-1,-1
76178,26,13,-1
76184,26,-1,-1
76185,26,14,10
76233,26,13,-1
76243,26,-1,-1
76248,26,-1,-1
76265,26,-1,-1
76277,26,13,22
76284,26,-1,-1
76285,26,23,-1
76295,26,-1,-1
76324,26,-1,-1
76326,26,-1,-1
76334,26,-1,-1
76341,26,-1,-1
76349,26,-1,-1
76352,26,-1,-1
76355,26,-1,-1
76375,26,-1,-1
76384,26,-1,-1
76387,26,-1,-1
76391,26,-1,-1
76394,26,-1,-1
76402,26,-1,-1
76425,26,-1,-1
76473,26,-1,-1
76480,26,-1,-1
76491,26,-1,-1
76495,26,-1,-1
76498,26,-1,-1
76520,26,-1,-1
